,Label
2998,3
2999,3
3000,3
3001,3
3002,3
3003,3
3004,3
3005,3
3006,3
3007,3
3008,9
3009,3
3010,3
3011,3
3012,7
3013,3
3014,3
3015,3
3016,3
3017,3
3018,8
3019,8
3020,8
3021,2
3022,3
3023,3
3024,2
3025,2
3026,8
3027,2
3028,3
3029,3
3030,3
3031,3
3032,3
3033,3
3034,4
3035,3
3036,4
3037,4
3038,4
3039,4
3040,3
3041,3
3042,3
3043,3
3044,3
3045,3
3046,3
3047,3
3048,3
3049,2
3050,3
3051,6
3052,8
3053,3
3054,3
3055,3
3056,3
3057,4
3058,4
3059,4
3060,4
3061,4
3062,3
3063,3
3064,3
3065,7
3066,1
3067,3
3068,3
3069,3
3070,8
3071,8
3072,3
3073,3
3074,3
3075,3
3076,3
3077,4
3078,3
3079,8
3080,3
3081,3
3082,3
3083,3
3084,3
3085,3
3086,3
3087,8
3088,3
3089,8
3090,3
3091,4
3092,8
3093,8
3094,2
3095,4
3096,9
3097,9
3098,3
3099,4
3100,3
3101,8
3102,8
3103,8
3104,4
3105,4
3106,4
3107,4
3108,4
3109,4
3110,4
3111,4
3112,4
3113,4
3114,8
3115,3
3116,3
3117,3
3118,3
3119,3
3120,3
3121,3
3122,3
3123,5
3124,1
3125,1
3126,1
3127,2
3128,2
3129,9
3130,6
3131,3
3132,7
3133,7
3134,6
3135,4
3136,1
3137,2
3138,2
3139,4
3140,3
3141,3
3142,9
3143,1
3144,1
3145,2
3146,1
3147,5
3148,8
3149,9
3150,7
3151,4
3152,4
3153,2
3154,2
3155,5
3156,1
3157,1
3158,7
3159,7
3160,7
3161,7
3162,7
3163,2
3164,1
3165,2
3166,1
3167,9
3168,9
3169,1
3170,1
3171,9
3172,2
3173,3
3174,1
3175,1
3176,1
3177,4
3178,4
3179,1
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3187,6
3188,2
3189,2
3190,1
3191,3
3192,3
3193,2
3194,2
3195,2
3196,1
3197,4
3198,9
3199,9
3200,4
3201,7
3202,1
3203,2
3204,1
3205,3
3206,2
3207,1
3208,9
3209,1
3210,7
3211,4
3212,8
3213,7
3214,6
3215,6
3216,6
3217,6
3218,2
3219,4
3220,3
3221,3
3222,7
3223,1
3224,1
3225,9
3226,3
3227,1
3228,7
3229,3
3230,3
3231,5
3232,6
3233,2
3234,3
3235,3
3236,3
3237,3
3238,3
3239,3
3240,3
3241,3
3242,3
3243,2
3244,3
3245,2
3246,3
3247,2
3248,3
3249,3
3250,8
3251,8
3252,8
3253,8
3254,8
3255,8
3256,8
3257,8
3258,3
3259,3
3260,3
3261,8
3262,3
3263,3
3264,3
3265,3
3266,3
3267,3
3268,3
3269,3
3270,6
3271,3
3272,8
3273,3
3274,8
3275,3
3276,3
3277,3
3278,3
3279,3
3280,3
3281,3
3282,3
3283,3
3284,3
3285,3
3286,3
3287,3
3288,3
3289,3
3290,3
3291,3
3292,3
3293,3
3294,3
3295,3
3296,3
3297,8
3298,8
3299,8
3300,8
3301,2
3302,3
3303,3
3304,3
3305,8
3306,3
3307,3
3308,3
3309,3
3310,9
3311,9
3312,9
3313,8
3314,3
3315,8
3316,8
3317,8
3318,1
3319,3
3320,9
3321,2
3322,1
3323,5
3324,8
3325,9
3326,3
3327,3
3328,3
3329,3
3330,8
3331,8
3332,3
3333,3
3334,8
3335,1
3336,4
3337,9
3338,3
3339,3
3340,9
3341,3
3342,6
3343,6
3344,6
3345,1
3346,1
3347,1
3348,1
3349,1
3350,1
3351,1
3352,4
3353,4
3354,1
3355,2
3356,2
3357,4
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,1
3375,1
3376,1
3377,7
3378,1
3379,1
3380,1
3381,1
3382,1
3383,1
3384,4
3385,6
3386,8
3387,1
3388,7
3389,7
3390,7
3391,7
3392,7
3393,7
3394,7
3395,1
3396,0
3397,0
3398,0
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,3
3410,3
3411,3
3412,0
3413,7
3414,4
3415,2
3416,1
3417,1
3418,1
3419,7
3420,1
3421,3
3422,3
3423,3
3424,3
3425,3
3426,3
3427,3
3428,3
3429,3
3430,3
3431,3
3432,3
3433,0
3434,0
3435,2
3436,2
3437,2
3438,2
3439,1
3440,3
3441,7
3442,7
3443,7
3444,7
3445,7
3446,7
3447,7
3448,7
3449,7
3450,7
3451,7
3452,7
3453,1
3454,2
3455,7
3456,1
3457,1
3458,1
3459,7
3460,1
3461,1
3462,1
3463,1
3464,1
3465,4
3466,4
3467,2
3468,2
3469,2
3470,3
3471,3
3472,3
3473,7
3474,3
3475,1
3476,1
3477,1
3478,9
3479,2
3480,3
3481,3
3482,3
3483,3
3484,9
3485,9
3486,9
3487,9
3488,8
3489,5
3490,8
3491,4
3492,4
3493,4
3494,4
3495,4
3496,4
3497,4
3498,4
3499,4
3500,4
3501,4
3502,4
3503,4
3504,4
3505,4
3506,4
3507,6
3508,6
3509,6
3510,6
3511,6
3512,7
3513,7
3514,7
3515,2
3516,2
3517,4
3518,4
3519,4
3520,4
3521,4
3522,4
3523,4
3524,7
3525,7
3526,7
3527,7
3528,7
3529,3
3530,1
3531,2
3532,2
3533,2
3534,9
3535,8
3536,8
3537,8
3538,8
3539,8
3540,8
3541,8
3542,6
3543,6
3544,6
3545,6
3546,5
3547,5
3548,6
3549,6
3550,6
3551,6
3552,6
3553,6
3554,6
3555,6
3556,6
3557,6
3558,6
3559,6
3560,6
3561,6
3562,4
3563,4
3564,4
3565,4
3566,6
3567,6
3568,6
3569,6
3570,6
3571,6
3572,6
3573,6
3574,6
3575,6
3576,6
3577,6
3578,6
3579,6
3580,6
3581,6
3582,6
3583,6
3584,6
3585,6
3586,6
3587,6
3588,6
3589,3
3590,3
3591,3
3592,9
3593,9
3594,9
3595,8
3596,8
3597,4
3598,4
3599,4
3600,4
3601,4
3602,8
3603,8
3604,8
3605,8
3606,4
3607,8
3608,4
3609,4
3610,1
3611,4
3612,4
3613,3
3614,4
3615,4
3616,4
3617,4
3618,4
3619,4
3620,4
3621,4
3622,4
3623,4
3624,4
3625,4
3626,4
3627,4
3628,4
3629,4
3630,4
3631,4
3632,2
3633,1
3634,9
3635,1
3636,1
3637,2
3638,7
3639,4
3640,4
3641,4
3642,4
3643,1
3644,3
3645,7
3646,8
3647,8
3648,8
3649,8
3650,8
3651,8
3652,8
3653,8
3654,8
3655,8
3656,8
3657,8
3658,8
3659,8
3660,8
3661,8
3662,8
3663,8
3664,8
3665,8
3666,2
3667,7
3668,3
3669,7
3670,7
3671,2
3672,3
3673,2
3674,2
3675,7
3676,1
3677,7
3678,2
3679,2
3680,2
3681,3
3682,4
3683,1
3684,7
3685,1
3686,6
3687,2
3688,1
3689,7
3690,7
3691,3
3692,2
3693,7
3694,2
3695,3
3696,3
3697,3
3698,3
3699,3
3700,3
3701,3
3702,2
3703,2
3704,7
3705,3
3706,7
3707,2
3708,3
3709,3
3710,7
3711,7
3712,3
3713,4
3714,3
3715,2
3716,7
3717,7
3718,3
3719,8
3720,7
3721,7
3722,2
3723,7
3724,7
3725,3
3726,3
3727,3
3728,3
3729,3
3730,3
3731,3
3732,3
3733,3
3734,3
3735,9
3736,3
3737,3
3738,3
3739,7
3740,3
3741,3
3742,3
3743,3
3744,3
3745,8
3746,8
3747,8
3748,2
3749,3
3750,3
3751,2
3752,2
3753,8
3754,2
3755,3
3756,3
3757,4
3758,3
3759,4
3760,4
3761,4
3762,4
3763,3
3764,3
3765,3
3766,3
3767,3
3768,3
3769,3
3770,3
3771,3
3772,2
3773,3
3774,6
3775,8
3776,3
3777,3
3778,3
3779,3
3780,4
3781,4
3782,4
3783,4
3784,4
3785,3
3786,3
3787,7
3788,1
3789,3
3790,3
3791,3
3792,8
3793,3
3794,3
3795,3
3796,3
3797,3
3798,8
3799,3
3800,3
3801,3
3802,3
3803,3
3804,3
3805,3
3806,8
3807,3
3808,8
3809,9
3810,9
3811,3
3812,4
3813,3
3814,8
3815,8
3816,8
3817,3
3818,8
3819,3
3820,3
3821,3
3822,3
3823,3
3824,3
3825,3
3826,3
3827,3
3828,3
3829,3
3830,3
3831,3
3832,8
3833,8
3834,4
3835,4
3836,4
3837,4
3838,4
3839,4
3840,4
3841,4
3842,4
3843,9
3844,4
3845,4
3846,4
3847,4
3848,4
3849,5
3850,7
3851,9
3852,3
3853,3
3854,3
3855,3
3856,3
3857,3
3858,5
3859,1
3860,1
3861,1
3862,2
3863,2
3864,9
3865,6
3866,3
3867,7
3868,7
3869,6
3870,4
3871,1
3872,2
3873,2
3874,4
3875,3
3876,3
3877,9
3878,1
3879,1
3880,2
3881,1
3882,5
3883,8
3884,9
3885,7
3886,4
3887,4
3888,2
3889,2
3890,5
3891,1
3892,1
3893,7
3894,7
3895,7
3896,7
3897,7
3898,2
3899,1
3900,2
3901,1
3902,9
3903,9
3904,1
3905,1
3906,9
3907,2
3908,3
3909,1
3910,1
3911,1
3912,4
3913,4
3914,1
3915,1
3916,1
3917,1
3918,1
3919,1
3920,1
3921,1
3922,6
3923,2
3924,2
3925,1
3926,3
3927,3
3928,2
3929,2
3930,2
3931,1
3932,4
3933,9
3934,9
3935,4
3936,7
3937,1
3938,2
3939,1
3940,3
3941,2
3942,1
3943,9
3944,1
3945,7
3946,4
3947,8
3948,7
3949,6
3950,6
3951,6
3952,6
3953,2
3954,4
3955,3
3956,3
3957,7
3958,1
3959,1
3960,9
3961,3
3962,1
3963,7
3964,3
3965,3
3966,5
3967,6
3968,2
3969,3
3970,2
3971,2
3972,3
3973,2
3974,3
3975,3
3976,8
3977,8
3978,8
3979,8
3980,8
3981,8
3982,8
3983,8
3984,3
3985,3
3986,3
3987,8
3988,3
3989,3
3990,3
3991,3
3992,3
3993,3
3994,3
3995,3
3996,6
3997,3
3998,3
3999,3
4000,3
4001,3
4002,3
4003,3
4004,3
4005,3
4006,3
4007,3
4008,3
4009,3
4010,3
4011,3
4012,3
4013,3
4014,3
4015,3
4016,3
4017,3
4018,3
4019,3
4020,3
4021,8
4022,8
4023,8
4024,8
4025,2
4026,3
4027,3
4028,3
4029,8
4030,3
4031,3
4032,3
4033,3
4034,9
4035,9
4036,9
4037,3
4038,8
4039,8
4040,8
4041,1
4042,3
4043,9
4044,1
4045,5
4046,8
4047,9
4048,3
4049,3
4050,3
4051,3
4052,8
4053,8
4054,3
4055,3
4056,8
4057,1
4058,9
4059,3
4060,9
4061,3
4062,3
4063,8
4064,9
4065,4
4066,7
4067,7
4068,9
4069,9
4070,3
4071,8
4072,3
4073,5
4074,6
4075,6
4076,6
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,1
4084,4
4085,4
4086,1
4087,2
4088,2
4089,4
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,7
4110,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,4
4117,6
4118,8
4119,1
4120,7
4121,7
4122,7
4123,7
4124,7
4125,7
4126,7
4127,1
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,3
4142,3
4143,3
4144,0
4145,7
4146,4
4147,2
4148,1
4149,1
4150,1
4151,7
4152,1
4153,3
4154,3
4155,3
4156,3
4157,3
4158,3
4159,3
4160,3
4161,3
4162,3
4163,3
4164,3
4165,0
4166,0
4167,2
4168,2
4169,2
4170,2
4171,1
4172,3
4173,7
4174,7
4175,7
4176,7
4177,7
4178,7
4179,7
4180,7
4181,7
4182,7
4183,7
4184,7
4185,1
4186,2
4187,7
4188,1
4189,1
4190,1
4191,7
4192,1
4193,1
4194,1
4195,1
4196,1
4197,4
4198,4
4199,2
4200,2
4201,2
4202,3
4203,3
4204,3
4205,7
4206,3
4207,1
4208,1
4209,1
4210,9
4211,2
4212,3
4213,3
4214,3
4215,3
4216,9
4217,9
4218,9
4219,9
4220,8
4221,8
4222,9
4223,4
4224,4
4225,4
4226,4
4227,4
4228,4
4229,4
4230,4
4231,4
4232,4
4233,4
4234,4
4235,4
4236,4
4237,4
4238,4
4239,6
4240,6
4241,6
4242,6
4243,6
4244,7
4245,7
4246,7
4247,2
4248,2
4249,4
4250,4
4251,4
4252,4
4253,4
4254,4
4255,4
4256,7
4257,7
4258,7
4259,7
4260,7
4261,3
4262,1
4263,2
4264,2
4265,2
4266,9
4267,8
4268,8
4269,8
4270,8
4271,8
4272,8
4273,8
4274,8
4275,8
4276,8
4277,8
4278,8
4279,6
4280,6
4281,6
4282,6
4283,5
4284,5
4285,6
4286,6
4287,6
4288,6
4289,6
4290,6
4291,6
4292,6
4293,6
4294,6
4295,6
4296,6
4297,6
4298,6
4299,4
4300,4
4301,4
4302,4
4303,6
4304,6
4305,6
4306,6
4307,6
4308,6
4309,6
4310,6
4311,6
4312,6
4313,6
4314,6
4315,6
4316,6
4317,6
4318,6
4319,6
4320,6
4321,6
4322,6
4323,6
4324,6
4325,6
4326,3
4327,3
4328,3
4329,9
4330,9
4331,9
4332,8
4333,8
4334,8
4335,8
4336,3
4337,8
4338,8
4339,8
4340,4
4341,8
4342,4
4343,4
4344,1
4345,4
4346,4
4347,3
4348,4
4349,4
4350,4
4351,4
4352,4
4353,4
4354,4
4355,4
4356,4
4357,4
4358,4
4359,4
4360,4
4361,4
4362,4
4363,4
4364,4
4365,4
4366,2
4367,1
4368,9
4369,1
4370,1
4371,2
4372,7
4373,4
4374,4
4375,4
4376,4
4377,1
4378,3
4379,7
4380,8
4381,8
4382,8
4383,8
4384,8
4385,8
4386,8
4387,8
4388,8
4389,8
4390,8
4391,8
4392,8
4393,8
4394,8
4395,8
4396,8
4397,8
4398,8
4399,8
4400,2
4401,7
4402,3
4403,7
4404,7
4405,2
4406,2
4407,2
4408,7
4409,1
4410,7
4411,2
4412,2
4413,2
4414,3
4415,4
4416,1
4417,7
4418,1
4419,6
4420,2
4421,1
4422,7
4423,7
4424,3
4425,2
4426,7
4427,3
4428,3
4429,3
4430,3
4431,3
4432,3
4433,2
4434,7
4435,3
4436,7
4437,2
4438,7
4439,7
4440,4
4441,3
4442,2
4443,7
4444,7
4445,8
4446,7
4447,7
4448,2
4449,7
4450,7
4451,3
4452,3
4453,3
4454,3
4455,3
4456,3
4457,3
4458,9
4459,3
4460,7
4461,3
4462,3
4463,3
4464,8
4465,8
4466,8
4467,2
4468,3
4469,2
4470,2
4471,8
4472,2
4473,3
4474,4
4475,3
4476,4
4477,4
4478,4
4479,4
4480,3
4481,3
4482,3
4483,3
4484,3
4485,3
4486,3
4487,3
4488,3
4489,2
4490,3
4491,6
4492,3
4493,3
4494,3
4495,3
4496,3
4497,3
4498,7
4499,1
4500,8
4501,3
4502,3
4503,3
4504,3
4505,3
4506,3
4507,3
4508,3
4509,3
4510,3
4511,3
4512,3
4513,3
4514,8
4515,9
4516,9
4517,3
4518,4
4519,3
4520,8
4521,8
4522,8
4523,8
4524,3
4525,3
4526,3
4527,3
4528,3
4529,3
4530,3
4531,3
4532,3
4533,3
4534,3
4535,3
4536,9
4537,7
4538,9
4539,3
4540,3
4541,3
4542,3
4543,8
4544,8
4545,3
4546,8
4547,3
4548,3
4549,3
4550,3
4551,3
4552,8
4553,8
4554,8
4555,3
4556,3
4557,3
4558,8
4559,3
4560,3
4561,8
4562,3
4563,3
4564,3
4565,3
4566,3
4567,3
4568,3
4569,3
4570,5
4571,4
4572,4
4573,4
4574,4
4575,4
4576,4
4577,4
4578,4
4579,4
4580,3
4581,3
4582,3
4583,3
4584,5
4585,1
4586,1
4587,1
4588,2
4589,2
4590,9
4591,6
4592,3
4593,7
4594,7
4595,6
4596,4
4597,1
4598,2
4599,2
4600,4
4601,3
4602,3
4603,9
4604,1
4605,1
4606,2
4607,1
4608,5
4609,8
4610,9
4611,7
4612,4
4613,4
4614,2
4615,2
4616,5
4617,1
4618,1
4619,7
4620,7
4621,7
4622,7
4623,7
4624,2
4625,1
4626,2
4627,1
4628,9
4629,9
4630,1
4631,1
4632,9
4633,2
4634,3
4635,1
4636,1
4637,1
4638,4
4639,4
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,1
4647,1
4648,6
4649,2
4650,2
4651,1
4652,3
4653,3
4654,2
4655,2
4656,2
4657,1
4658,4
4659,9
4660,9
4661,4
4662,7
4663,1
4664,2
4665,1
4666,3
4667,2
4668,1
4669,9
4670,1
4671,7
4672,4
4673,8
4674,7
4675,6
4676,6
4677,6
4678,6
4679,2
4680,4
4681,3
4682,3
4683,7
4684,1
4685,1
4686,9
4687,3
4688,1
4689,7
4690,3
4691,3
4692,5
4693,6
4694,2
4695,3
4696,2
4697,2
4698,3
4699,2
4700,3
4701,8
4702,8
4703,8
4704,8
4705,8
4706,8
4707,8
4708,8
4709,3
4710,3
4711,3
4712,6
4713,3
4714,3
4715,3
4716,3
4717,3
4718,3
4719,3
4720,3
4721,3
4722,8
4723,2
4724,3
4725,3
4726,3
4727,8
4728,3
4729,3
4730,3
4731,3
4732,9
4733,9
4734,9
4735,3
4736,8
4737,8
4738,8
4739,1
4740,3
4741,1
4742,5
4743,3
4744,3
4745,3
4746,3
4747,8
4748,8
4749,3
4750,3
4751,1
4752,3
4753,3
4754,3
4755,8
4756,9
4757,7
4758,7
4759,9
4760,9
4761,3
4762,8
4763,3
4764,8
4765,3
4766,3
4767,3
4768,8
4769,8
4770,8
4771,8
4772,3
4773,8
4774,8
4775,8
4776,8
4777,8
4778,8
4779,8
4780,8
4781,8
4782,3
4783,9
4784,9
4785,3
4786,7
4787,8
4788,5
4789,8
4790,8
4791,8
4792,7
4793,8
4794,4
4795,3
4796,3
4797,2
4798,8
4799,8
4800,8
4801,6
4802,6
4803,6
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,1
4811,4
4812,4
4813,1
4814,2
4815,2
4816,4
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,1
4827,1
4828,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4836,7
4837,1
4838,1
4839,1
4840,1
4841,1
4842,1
4843,4
4844,6
4845,8
4846,1
4847,7
4848,7
4849,7
4850,7
4851,7
4852,7
4853,7
4854,1
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,3
4869,3
4870,3
4871,0
4872,7
4873,4
4874,2
4875,1
4876,1
4877,1
4878,7
4879,1
4880,3
4881,3
4882,3
4883,3
4884,3
4885,3
4886,3
4887,3
4888,3
4889,3
4890,3
4891,3
4892,0
4893,0
4894,2
4895,2
4896,2
4897,2
4898,1
4899,3
4900,7
4901,7
4902,7
4903,7
4904,7
4905,7
4906,7
4907,7
4908,7
4909,7
4910,7
4911,7
4912,1
4913,2
4914,7
4915,1
4916,1
4917,1
4918,7
4919,1
4920,1
4921,1
4922,1
4923,1
4924,4
4925,4
4926,2
4927,2
4928,2
4929,3
4930,3
4931,3
4932,7
4933,1
4934,1
4935,1
4936,9
4937,2
4938,3
4939,3
4940,3
4941,9
4942,9
4943,9
4944,9
4945,8
4946,8
4947,9
4948,8
4949,8
4950,5
4951,8
4952,4
4953,4
4954,4
4955,4
4956,4
4957,4
4958,8
4959,8
4960,8
4961,8
4962,8
4963,5
4964,4
4965,4
4966,4
4967,4
4968,4
4969,4
4970,4
4971,4
4972,4
4973,4
4974,6
4975,6
4976,6
4977,6
4978,6
4979,7
4980,7
4981,7
4982,2
4983,2
4984,4
4985,4
4986,4
4987,4
4988,4
4989,4
4990,4
4991,7
4992,7
4993,7
4994,7
4995,7
4996,3
4997,1
4998,2
4999,2
5000,2
5001,9
5002,8
5003,8
5004,8
5005,8
5006,8
5007,8
5008,8
5009,6
5010,6
5011,6
5012,6
5013,5
5014,5
5015,6
5016,6
5017,6
5018,6
5019,6
5020,6
5021,6
5022,6
5023,6
5024,6
5025,6
5026,6
5027,6
5028,6
5029,4
5030,4
5031,4
5032,4
5033,6
5034,6
5035,6
5036,6
5037,6
5038,6
5039,6
5040,6
5041,6
5042,6
5043,6
5044,6
5045,6
5046,6
5047,6
5048,6
5049,6
5050,6
5051,6
5052,6
5053,6
5054,6
5055,6
5056,3
5057,3
5058,3
5059,9
5060,9
5061,9
5062,8
5063,8
5064,8
5065,3
5066,8
5067,8
5068,8
5069,4
5070,8
5071,4
5072,4
5073,1
5074,4
5075,4
5076,3
5077,4
5078,4
5079,4
5080,4
5081,4
5082,4
5083,4
5084,4
5085,4
5086,4
5087,4
5088,4
5089,4
5090,4
5091,4
5092,4
5093,4
5094,4
5095,2
5096,1
5097,9
5098,1
5099,1
5100,2
5101,7
5102,4
5103,4
5104,4
5105,4
5106,1
5107,3
5108,7
5109,8
5110,8
5111,8
5112,8
5113,8
5114,8
5115,8
5116,8
5117,8
5118,8
5119,8
5120,8
5121,8
5122,8
5123,8
5124,8
5125,8
5126,8
5127,8
5128,8
5129,2
5130,7
5131,3
5132,7
5133,7
5134,2
5135,2
5136,2
5137,7
5138,1
5139,7
5140,2
5141,2
5142,2
5143,3
5144,4
5145,1
5146,7
5147,1
5148,6
5149,2
5150,1
5151,7
5152,7
5153,3
5154,2
5155,7
5156,3
5157,3
5158,3
5159,3
5160,3
5161,3
5162,7
5163,3
5164,7
5165,2
5166,7
5167,7
5168,4
5169,3
5170,2
5171,7
5172,7
5173,8
5174,7
5175,7
5176,2
5177,7
5178,7
5179,3
5180,3
5181,3
5182,3
5183,3
5184,3
5185,3
5186,9
5187,3
5188,7
5189,3
5190,3
5191,3
5192,8
5193,8
5194,8
5195,2
5196,3
5197,2
5198,2
5199,8
5200,2
5201,3
5202,4
5203,3
5204,4
5205,4
5206,4
5207,4
5208,3
5209,3
5210,3
5211,3
5212,3
5213,3
5214,3
5215,3
5216,3
5217,2
5218,3
5219,6
5220,3
5221,3
5222,3
5223,3
5224,3
5225,3
5226,7
5227,1
5228,8
5229,3
5230,3
5231,3
5232,3
5233,3
5234,3
5235,3
5236,3
5237,3
5238,3
5239,3
5240,3
5241,3
5242,8
5243,9
5244,9
5245,3
5246,4
5247,3
5248,8
5249,8
5250,3
5251,3
5252,3
5253,3
5254,3
5255,3
5256,3
5257,3
5258,3
5259,3
5260,3
5261,3
5262,9
5263,7
5264,9
5265,3
5266,3
5267,3
5268,3
5269,8
5270,3
5271,8
5272,3
5273,3
5274,3
5275,3
5276,3
5277,8
5278,8
5279,8
5280,3
5281,3
5282,3
5283,8
5284,3
5285,3
5286,8
5287,3
5288,3
5289,3
5290,3
5291,3
5292,3
5293,3
5294,3
5295,5
5296,3
5297,3
5298,3
5299,9
5300,2
5301,3
5302,4
5303,4
5304,4
5305,4
5306,2
5307,7
5308,5
5309,1
5310,1
5311,1
5312,2
5313,2
5314,9
5315,6
5316,3
5317,7
5318,7
5319,6
5320,4
5321,1
5322,2
5323,2
5324,4
5325,3
5326,3
5327,9
5328,1
5329,1
5330,2
5331,1
5332,5
5333,8
5334,9
5335,7
5336,4
5337,4
5338,2
5339,2
5340,5
5341,1
5342,1
5343,7
5344,7
5345,7
5346,7
5347,7
5348,2
5349,1
5350,2
5351,1
5352,9
5353,9
5354,1
5355,1
5356,9
5357,2
5358,3
5359,1
5360,1
5361,1
5362,1
5363,1
5364,1
5365,1
5366,1
5367,1
5368,1
5369,1
5370,6
5371,2
5372,2
5373,1
5374,3
5375,3
5376,2
5377,2
5378,2
5379,1
5380,4
5381,9
5382,9
5383,4
5384,7
5385,1
5386,2
5387,1
5388,3
5389,2
5390,1
5391,9
5392,1
5393,7
5394,4
5395,8
5396,7
5397,6
5398,6
5399,6
5400,6
5401,2
5402,4
5403,3
5404,3
5405,7
5406,1
5407,1
5408,9
5409,3
5410,1
5411,7
5412,3
5413,3
5414,5
5415,6
5416,2
5417,3
5418,2
5419,2
5420,3
5421,2
5422,3
5423,8
5424,8
5425,8
5426,8
5427,8
5428,8
5429,8
5430,8
5431,3
5432,3
5433,3
5434,6
5435,3
5436,3
5437,3
5438,3
5439,3
5440,3
5441,3
5442,3
5443,3
5444,8
5445,2
5446,3
5447,3
5448,3
5449,3
5450,3
5451,3
5452,3
5453,8
5454,8
5455,8
5456,1
5457,3
5458,1
5459,5
5460,3
5461,3
5462,3
5463,3
5464,3
5465,3
5466,1
5467,3
5468,3
5469,3
5470,8
5471,9
5472,9
5473,9
5474,3
5475,8
5476,3
5477,8
5478,3
5479,3
5480,8
5481,8
5482,8
5483,8
5484,3
5485,8
5486,8
5487,8
5488,8
5489,8
5490,8
5491,3
5492,9
5493,9
5494,7
5495,5
5496,8
5497,8
5498,8
5499,7
5500,8
5501,3
5502,3
5503,2
5504,8
5505,8
5506,8
5507,3
5508,3
5509,3
5510,3
5511,3
5512,8
5513,6
5514,5
5515,2
5516,7
5517,3
5518,3
5519,5
5520,6
5521,6
5522,6
5523,1
5524,1
5525,1
5526,1
5527,1
5528,1
5529,1
5530,4
5531,4
5532,1
5533,2
5534,2
5535,4
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,1
5546,1
5547,1
5548,1
5549,1
5550,1
5551,1
5552,1
5553,1
5554,1
5555,7
5556,1
5557,1
5558,1
5559,1
5560,1
5561,1
5562,4
5563,6
5564,8
5565,1
5566,7
5567,7
5568,7
5569,7
5570,7
5571,7
5572,7
5573,1
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,3
5588,3
5589,3
5590,0
5591,7
5592,4
5593,2
5594,1
5595,1
5596,1
5597,7
5598,1
5599,3
5600,3
5601,3
5602,3
5603,3
5604,3
5605,3
5606,3
5607,3
5608,3
5609,3
5610,3
5611,0
5612,0
5613,2
5614,2
5615,2
5616,2
5617,1
5618,3
5619,7
5620,7
5621,7
5622,7
5623,7
5624,7
5625,7
5626,7
5627,7
5628,7
5629,7
5630,7
5631,1
5632,2
5633,7
5634,1
5635,1
5636,1
5637,7
5638,1
5639,1
5640,1
5641,1
5642,1
5643,4
5644,4
5645,2
5646,2
5647,2
5648,3
5649,3
5650,3
5651,7
5652,1
5653,1
5654,1
5655,9
5656,2
5657,3
5658,3
5659,3
5660,9
5661,9
5662,9
5663,9
5664,8
5665,8
5666,9
5667,8
5668,8
5669,5
5670,8
5671,8
5672,8
5673,8
5674,8
5675,8
5676,5
5677,4
5678,4
5679,4
5680,4
5681,4
5682,4
5683,4
5684,4
5685,4
5686,4
5687,4
5688,4
5689,4
5690,4
5691,4
5692,4
5693,6
5694,6
5695,6
5696,6
5697,6
5698,7
5699,7
5700,7
5701,2
5702,2
5703,4
5704,4
5705,4
5706,4
5707,4
5708,4
5709,4
5710,7
5711,7
5712,7
5713,7
5714,7
5715,3
5716,1
5717,2
5718,2
5719,2
5720,9
5721,8
5722,8
5723,8
5724,8
5725,8
5726,8
5727,8
5728,5
5729,8
5730,6
5731,6
5732,6
5733,6
5734,5
5735,5
5736,6
5737,6
5738,6
5739,6
5740,6
5741,6
5742,6
5743,6
5744,6
5745,6
5746,6
5747,6
5748,6
5749,6
5750,4
5751,4
5752,4
5753,4
5754,6
5755,6
5756,6
5757,6
5758,6
5759,6
5760,6
5761,6
5762,6
5763,6
5764,6
5765,6
5766,6
5767,6
5768,6
5769,6
5770,6
5771,6
5772,6
5773,6
5774,6
5775,6
5776,6
5777,3
5778,3
5779,3
5780,9
5781,9
5782,9
5783,8
5784,8
5785,8
5786,3
5787,8
5788,8
5789,8
5790,4
5791,8
5792,4
5793,4
5794,1
5795,4
5796,4
